hex_id,y_mean_kcal_ha,count,proj_x,proj_y,lon,lat
13121.0,259094576.0,1857.0,673478.2025653896,7029977.666529257,10.724918331560854,61.61835783770042
13122.0,334308288.0,1857.0,673478.2025653896,7179977.666529257,11.101738938044075,63.232870661644824
13123.0,425075232.0,1326.0,673478.2025653896,7329977.666529257,11.53066796650113,64.88051384498735
13124.0,47607556.0,595.0,673478.2025653896,7479977.666529257,12.024125197855419,66.56521411863552
13125.0,0.0,126.0,673478.2025653896,7629977.666529257,12.599120749632547,68.29175483522656
13129.0,0.0,51.0,673478.2025653896,8229977.666529257,16.418684104284665,75.7645933738765
13130.0,0.0,1112.0,673478.2025653896,8379977.666529257,18.16257050809709,77.83686071478601
13193.0,9057638400.0,60.0,846683.2833222772,-245022.33347074315,8.451133147415808,-1.9818134161899492
13194.0,7532022784.0,337.0,846683.2833222772,-95022.33347074315,8.448483361530382,-0.7685189674619494
13195.0,6664498176.0,38.0,846683.2833222772,54977.66652925685,8.448171478913036,0.4446434331448178
13196.0,1814474112.0,2.0,846683.2833222772,204977.66652925685,8.450196722718324,1.6578822269355897
13197.0,5173469184.0,66.0,846683.2833222772,354977.66652925685,8.454564140207994,2.871406006418387
13198.0,6127591424.0,500.0,846683.2833222772,504977.66652925685,8.46128463774338,4.0854239288294645
13199.0,6898149376.0,1857.0,846683.2833222772,654977.6665292569,8.470375056628173,5.300146133087403
13200.0,8435280384.0,1893.0,846683.2833222772,804977.6665292569,8.481858290838359,6.515784162730869
13201.0,5900830208.0,1857.0,846683.2833222772,954977.6665292569,8.49576344826023,7.73255139747011
13202.0,7054501376.0,1856.0,846683.2833222772,1104977.6665292569,8.51212605767825,8.950663496091027
13203.0,6320333824.0,1856.0,846683.2833222772,1254977.6665292569,8.530988324427513,10.170338853595698
13204.0,3353214976.0,1856.0,846683.2833222772,1404977.6665292569,8.552399438367194,11.39179907564759
13205.0,2008665472.0,1857.0,846683.2833222772,1554977.6665292569,8.576415938660348,12.615269473617506
13206.0,113757368.0,1894.0,846683.2833222772,1704977.6665292569,8.60310214078474,13.840979583802667
13207.0,0.0,1857.0,846683.2833222772,1854977.6665292569,8.632530632274705,15.069163714722768
13208.0,0.0,1858.0,846683.2833222772,2004977.6665292569,8.664782844937408,16.300061526791062
13209.0,0.0,1858.0,846683.2833222772,2154977.666529257,8.699949712736357,17.533918649125436
13210.0,0.0,1857.0,846683.2833222772,2304977.666529257,8.738132426237247,18.770987338815292
13211.0,0.0,1857.0,846683.2833222772,2454977.666529257,8.779443296523652,20.01152718861002
13212.0,0.0,1893.0,846683.2833222772,2604977.666529257,8.824006743883713,21.2558058897608
13213.0,0.0,1857.0,846683.2833222772,2754977.666529257,8.871960429432015,22.504100057650756
13214.0,0.0,1857.0,846683.2833222772,2904977.666529257,8.923456551274674,23.75669612891687
13215.0,0.0,1857.0,846683.2833222772,3054977.666529257,8.978663330989129,25.0138913400307
13216.0,0.0,1857.0,846683.2833222772,3204977.666529257,9.037766721251238,26.275994798805765
13217.0,0.0,1857.0,846683.2833222772,3354977.666529257,9.10097237162608,27.54332866208728
13218.0,0.0,1857.0,846683.2833222772,3504977.666529257,9.168507897135795,28.81622943501438
13219.0,0.0,1894.0,846683.2833222772,3654977.666529257,9.240625503601672,30.095049409807704
13220.0,0.0,1858.0,846683.2833222772,3804977.666529257,9.317605035415447,31.38015826512008
13221.0,0.0,1858.0,846683.2833222772,3954977.666529257,9.39975752596265,32.67194485072261
13222.0,31087736.0,1651.0,846683.2833222772,4104977.666529257,9.487429349238635,33.97081918683851
13223.0,2273619712.0,1857.0,846683.2833222772,4254977.666529257,9.58100709438024,35.277214712987174
13224.0,5966609920.0,1655.0,846683.2833222772,4404977.666529257,9.680923314375587,36.591590828023136
13225.0,7256294912.0,44.0,846683.2833222772,4554977.666529257,9.787663338126606,37.91443577149043
13226.0,6918934016.0,410.0,846683.2833222772,4704977.666529257,9.901773384069163,39.24626990691102
13227.0,7772257792.0,622.0,846683.2833222772,4854977.666529257,10.023870277479515,40.58764948077952
13228.0,7188671488.0,299.0,846683.2833222772,5004977.666529257,10.154653157658217,41.93917094763636
13229.0,6821064192.0,794.0,846683.2833222772,5154977.666529257,10.294917672747967,43.301475972705724
13230.0,8772762624.0,1798.0,846683.2833222772,5304977.666529257,10.445573309469358,44.67525725066239
13231.0,4783469056.0,1893.0,846683.2833222772,5454977.666529257,10.607664707586355,46.06126531413096
13232.0,4507098112.0,1858.0,846683.2833222772,5604977.666529257,10.782398086349982,47.460316551298604
13233.0,9251464192.0,1857.0,846683.2833222772,5754977.666529257,10.971174294884975,48.87330271245287
13234.0,8712784896.0,1856.0,846683.2833222772,5904977.666529257,11.175630539048955,50.30120226592672
13235.0,8951896064.0,1856.0,846683.2833222772,6054977.666529257,11.397693607791505,51.74509407294058
13236.0,9020920832.0,1857.0,846683.2833222772,6204977.666529257,11.639648537528899,53.206174000091565
13237.0,8576783360.0,832.0,846683.2833222772,6354977.666529257,11.90422829575642,54.6857752955933
13238.0,8393213952.0,967.0,846683.2833222772,6504977.666529257,12.194732529917593,56.18539384803576
13239.0,7668319232.0,1506.0,846683.2833222772,6654977.666529257,12.515187202998982,57.70671986680809
13240.0,7035951616.0,1857.0,846683.2833222772,6804977.666529257,12.870562854311727,59.25167813896473
13241.0,2587291136.0,1858.0,846683.2833222772,6954977.666529257,13.26707873720382,60.82247993863523
13242.0,427929024.0,1857.0,846683.2833222772,7104977.666529257,13.71263582621483,62.42169107775268
13243.0,189219648.0,1894.0,846683.2833222772,7254977.666529257,14.217448591208393,64.05232281325048
13244.0,1047972.875,1858.0,846683.2833222772,7404977.666529257,14.794993162292965,65.71795594627052
13245.0,0.0,1615.0,846683.2833222772,7554977.666529257,15.46347787384759,67.42291455245318
13246.0,0.0,908.0,846683.2833222772,7704977.666529257,16.248214171458184,69.17251651404737
13249.0,0.0,13.0,846683.2833222772,8154977.666529257,19.76920150099964,74.76676546016652
13250.0,0.0,229.0,846683.2833222772,8304977.666529257,21.64971676968048,76.7868677397724
13251.0,0.0,652.0,846683.2833222772,8454977.666529257,24.249533609332982,78.91871865087948
13312.0,8060649984.0,167.0,1019888.3640791649,-470022.33347074315,10.190059712674996,-3.802459390026686
13313.0,7324481024.0,1253.0,1019888.3640791649,-320022.33347074315,10.182626485582704,-2.588575356681845
13314.0,6887501824.0,1894.0,1019888.3640791649,-170022.33347074315,10.17802400936057,-1.3751366528580118
13315.0,6438645760.0,1818.0,1019888.3640791649,-20022.33347074315,10.176240797578783,-0.16193429001481002
13316.0,6418739200.0,1654.0,1019888.3640791649,129977.66652925685,10.177272407308642,1.0512402522396895
13317.0,6483547136.0,1340.0,1019888.3640791649,279977.66652925685,10.181121408331903,2.264595439237301
13318.0,6396110848.0,1400.0,1019888.3640791649,429977.66652925685,10.187797400944769,3.4783400940044196
13319.0,7309830144.0,1855.0,1019888.3640791649,579977.6665292569,10.197317082598724,4.692683812185827
13320.0,7951709696.0,1895.0,1019888.3640791649,729977.6665292569,10.20970436428714,5.90783738166731
13321.0,8487548928.0,1856.0,1019888.3640791649,879977.6665292569,10.224990538273788,7.124013209485565
13322.0,3734795008.0,1855.0,1019888.3640791649,1029977.6665292569,10.243214499483019,8.341425758705427
13323.0,2944888576.0,1855.0,1019888.3640791649,1179977.6665292569,10.264423023648327,9.560291998071136
13324.0,3175107328.0,1855.0,1019888.3640791649,1329977.6665292569,10.288671106165292,10.780831867402503
13325.0,2029693056.0,1856.0,1019888.3640791649,1479977.6665292569,10.316022366537755,12.003268761912423
13326.0,296235840.0,1856.0,1019888.3640791649,1629977.6665292569,10.346549524367532,13.227830038873511
13327.0,0.0,1894.0,1019888.3640791649,1779977.6665292569,10.380334954046917,14.45474755036459
13328.0,0.0,1855.0,1019888.3640791649,1929977.6665292569,10.417471326704643,15.684258206189702
13329.0,0.0,1854.0,1019888.3640791649,2079977.6665292569,10.458062349571385,16.916604571491224
13330.0,0.0,1855.0,1019888.3640791649,2229977.666529257,10.502223614821467,18.152035504086275
13331.0,0.0,1855.0,1019888.3640791649,2379977.666529257,10.550083572175058,19.390806837153743
13332.0,0.0,1857.0,1019888.3640791649,2529977.666529257,10.601784642186992,20.633182113605006
13333.0,0.0,1894.0,1019888.3640791649,2679977.666529257,10.657484490299568,21.87943337930295
13334.0,0.0,1855.0,1019888.3640791649,2829977.666529257,10.717357485516487,23.129842043276152
13335.0,0.0,1854.0,1019888.3640791649,2979977.666529257,10.781596372113336,24.38469981423655
13336.0,0.0,1855.0,1019888.3640791649,3129977.666529257,10.85041418832584,25.644309724085705
13337.0,0.0,1854.0,1019888.3640791649,3279977.666529257,10.924046472691437,26.908987250731926
13338.0,0.0,1856.0,1019888.3640791649,3429977.666529257,11.00275380697028,28.179061554493355
13339.0,0.0,1895.0,1019888.3640791649,3579977.666529257,11.086824754735218,29.45487684469958
13340.0,0.0,1856.0,1019888.3640791649,3729977.666529257,11.176579267309968,30.73679389591443
13341.0,0.0,1854.0,1019888.3640791649,3879977.666529257,11.272372644420589,32.02519173659522
13342.0,173294384.0,916.0,1019888.3640791649,4029977.666529257,11.374600156587265,33.32046953711803
13343.0,1442898432.0,228.0,1019888.3640791649,4179977.666529257,11.483702461085254,34.62304872911601
13344.0,2742762752.0,164.0,1019888.3640791649,4329977.666529257,11.6001719747982,35.933375394225415
13345.0,6607409664.0,134.0,1019888.3640791649,4479977.666529257,11.724560407560618,37.25192296791561
13346.0,7592760320.0,33.0,1019888.3640791649,4629977.666529257,11.857487711469567,38.579195313481364
13348.0,7190986752.0,320.0,1019888.3640791649,4929977.666529257,12.151846231054822,41.2621034969555
13349.0,8079585792.0,1713.0,1019888.3640791649,5079977.666529257,12.314966032267309,42.61893349245449
13350.0,8649275392.0,1214.0,1019888.3640791649,5229977.666529257,12.49003626691406,43.986886614804206
13351.0,8207778816.0,1148.0,1019888.3640791649,5379977.666529257,12.678230317310879,45.36668355678924
13352.0,2918895104.0,1894.0,1019888.3640791649,5529977.666529257,12.880899412334928,46.759106690944115
13353.0,8228076544.0,1855.0,1019888.3640791649,5679977.666529257,13.099608186300534,48.16500879216476
13354.0,8613957632.0,1855.0,1019888.3640791649,5829977.666529257,13.336179356888547,49.585323417857715
13355.0,8707666944.0,1856.0,1019888.3640791649,5979977.666529257,13.592750416762899,51.021077356435654
13356.0,9217436672.0,1855.0,1019888.3640791649,6129977.666529257,13.871846347972546,52.473405682303365
13357.0,8891556864.0,1237.0,1019888.3640791649,6279977.666529257,14.176473995193762,53.94357013107161
